geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Valencia_hdbscan_5_5
POINT (-0.3724097 39.4610265),Vidrio Vacío de Novi Sad,,bar,,,,,Carrer de Romeu de Corbera,16,46006,,,,-0.3724097,39.4610265,-41457,4392801,vidrio vacío de novi sad,-1
POINT (-0.376127 39.4624813),Bar Vermudez,,bar,,,,,Carrer de Sueca,16,46004,,,spanish,-0.376127,39.4624813,-41870,4392963,bar vermudez,-1
POINT (-0.364426 39.4743998),Cocolinda,,restaurant,,,,,,,,,,,-0.364426,39.4743998,-40568,4394290,cocolinda,-1
POINT (-0.3756278 39.4619257),Dede Turkish,,restaurant,,,,,Carrer de Sueca,24,46006,,,turkish,-0.3756278,39.4619257,-41815,4392902,dede turkish,180
POINT (-0.3770179 39.4729719),Fan Set,books,,,,,,Carrer de Sant Ferran,12,46001,,,,-0.3770179,39.4729719,-41970,4394131,fan set,-1
POINT (-0.3706475 39.4708095),Abacus,books,,,,,,Carrer del Poeta Quintana,15,46003,,,,-0.3706475,39.4708095,-41260,4393891,abacus,-1
POINT (-0.377011 39.4711567),Five Guys,,fast_food,,,,,Plaça de l'Ajuntament,5,46002,Five Guys,,burger,-0.377011,39.4711567,-41969,4393929,five guys,233
POINT (-0.325863 39.4720628),Mercabanyal,,restaurant,,,,,Carrer d'Eugènia Viñes,225,46011,,,,-0.325863,39.4720628,-36275,4394030,mercabanyal,-1
POINT (-0.3811897 39.4761484),,clothes,,,,,,Carrer de Quart,15,46001,,,,-0.3811897,39.4761484,-42434,4394485,,187
POINT (-0.3284118 39.4659368),Festinar,,restaurant,,,,,Carrer del Doctor Lluch,46,46011,,,italian_pizza,-0.3284118,39.4659368,-36559,4393348,festinar,84
POINT (-0.3774006 39.4718945),Armonia Cocina Valenciana,,restaurant,,,,,"Carrer de Ribalta, 6",,,,,,-0.3774006,39.4718945,-42012,4394011,armonia cocina valenciana,-1
POINT (-0.3892359 39.4677742),No doy abasto,,bar,,,,,Carrer d'Alberic,29,,,,local,-0.3892359,39.4677742,-43330,4393553,no doy abasto,-1
POINT (-0.3890974 39.4700784),La bodeguita,,restaurant,,,,,,,,,,local;regional,-0.3890974,39.4700784,-43314,4393809,la bodeguita,138
POINT (-0.3318984 39.4476052),Aquilino,,restaurant,,,,,Carrer del Castell de Pop,31,,,,local;regional;spanish,-0.3318984,39.4476052,-36947,4391307,aquilino,8
POINT (-0.3730987 39.4939044),Pascual Martí,appliance,,,,,,Avinguda de la Constituciò,165,,,,,-0.3730987,39.4939044,-41533,4396461,pascual martí,53
POINT (-0.3469031 39.46986),,bakery,,,,,,,,,,,,-0.3469031,39.46986,-38617,4393785,,-1
POINT (-0.3762672 39.462441),Café ArtySana,,cafe,,,,,,,,,,,-0.3762672,39.462441,-41886,4392959,café artysana,-1
POINT (-0.3744238 39.4601783),Masusa paella bar,,restaurant,,,,,Carrer del Literat Azorín,17,46006,,,spanish;tapas;paella,-0.3744238,39.4601783,-41681,4392707,masusa paella bar,-1
POINT (-0.3816691 39.4678737),Bar Casa Paco,,bar,,,,,,,,,,,-0.3816691,39.4678737,-42487,4393564,bar casa paco,184
POINT (-0.3650489 39.4674993),Grillo Grill Bar,,restaurant,,,,,Carrer de Salamanca,7,,,,,-0.3650489,39.4674993,-40637,4393522,grillo grill bar,171
POINT (-0.3798159 39.4702793),Mel i Salut,honey,,,,,,Avenida del Oeste,44,,,,,-0.3798159,39.4702793,-42281,4393831,mel i salut,216
POINT (-0.2895914 39.2991026),,tobacco,,,,,,,,,,,,-0.2895914,39.2991026,-32237,4374776,,-1
POINT (-0.3669508 39.445892),The Touch,florist,,,,,,,,,,,,-0.3669508,39.445892,-40849,4391117,the touch,-1
POINT (-0.3464315 39.4748297),Bocadella Tapas,,restaurant,,,,,Carrer de l'Escultor Alfons Gabino,19,46022,,,,-0.3464315,39.4748297,-38565,4394338,bocadella tapas,-1
POINT (-0.3576289 39.4776337),Sietepanes,bakery,,,,,,,,,,,,-0.3576289,39.4776337,-39811,4394650,sietepanes,-1
POINT (-0.3574545 39.4780534),Pillatóner,copyshop,,,,,,Carrer de Gascó Oliag,6,46010,,,,-0.3574545,39.4780534,-39792,4394697,pillatóner,-1
POINT (-0.3804874 39.4726982),Irene Brotons (Psicóloga),,,,psychotherapist,,,Carrer de l'Editor Manuel Aguilar,3,46001,,Conecta Centro de Psicología,,-0.3804874,39.4726982,-42356,4394101,irene brotons (psicóloga),-1
POINT (-0.3465596 39.4826947),Departament d'Informàtica de Sistemes i Computadors,,,,,research,,Camí de Vera,,46022,,,,-0.3465596,39.4826947,-38579,4395214,departament d'informàtica de sistemes i computadors,15
POINT (-0.3473066 39.4758616),Savory,,cafe,,,,,,,,,,,-0.3473066,39.4758616,-38662,4394453,savory,-1
POINT (-0.353438 39.4719369),Yecla Integral Clínica Dental,,dentist,,dentist,,,Carrer de Yecla,7,46021,,,,-0.353438,39.4719369,-39345,4394016,yecla integral clínica dental,-1
POINT (-0.3687539 39.4552212),Eurociclo,bicycle,,,,,,Avinguda del Doctor Waksman,56,46013,,,,-0.3687539,39.4552212,-41050,4392155,eurociclo,146
POINT (-0.3788199 39.4696913),Penhalta,clothes,,,,,,Carrer de Sant Vicent Màrtir,72,,,,,-0.3788199,39.4696913,-42170,4393766,penhalta,233
POINT (-0.379793 39.4692953),Don Félix,clothes,,,,,,Avenida del Oeste,50,,,,,-0.379793,39.4692953,-42279,4393722,don félix,-1
POINT (-0.3660253 39.4664156),Apotheke,,bar,,,,,Carrer de Císcar,18,46005,,,,-0.3660253,39.4664156,-40746,4393401,apotheke,-1
POINT (-0.3739532 39.4604061),La Cantina de Ruzafa,,restaurant,,,,,Carrer del Literat Azorín,13-A,46006,,,mediterranean,-0.3739532,39.4604061,-41628,4392732,la cantina de ruzafa,-1
POINT (-0.3649397 39.4670455),,,bar,,,,,Carrer de Salamanca,10,46005,,,,-0.3649397,39.4670455,-40625,4393472,,171
POINT (-0.3430221 39.4687996),Abordo,frozen_food,,,,,,Calle Poeta Mas y Ros,84,,,,,-0.3430221,39.4687996,-38185,4393667,abordo,114
POINT (-0.4001747 39.4628691),Abordo,frozen_food,,,,,,Calle de José María Mortes Lerma,17,,,,,-0.4001747,39.4628691,-44547,4393007,abordo,-1
POINT (-0.3918662 39.4447581),Abdordo,frozen_food,,,,,,Calle Reverendo José Noguera,21,,,,,-0.3918662,39.4447581,-43623,4390990,abdordo,21
POINT (-0.3325995 39.4677952),Tío Pepe,,restaurant,,,,,Carrer del Mediterrani,2,46011,,,spanish,-0.3325995,39.4677952,-37025,4393555,tío pepe,84
POINT (-0.399551 39.4831403),el Raco de la Paella,,restaurant,,,,,Carrer de Mossén Rausell,17,46015,,,spanish,-0.399551,39.4831403,-44478,4395263,el raco de la paella,-1
POINT (-0.3717601 39.472943),Casual Socarrat,,,hotel,,,,Carrer de la Pau,38,46003,Casual,,,-0.3717601,39.472943,-41384,4394128,casual socarrat,189
POINT (-0.3570021 39.4656414),Liaopastel,,cafe,,,,,Carrer d'Eduard Boscà,13,46023,,,coffee_shop,-0.3570021,39.4656414,-39741,4393315,liaopastel,103
POINT (-0.3663103 39.469313),la Raspa,,restaurant,,,,,,,,,,,-0.3663103,39.469313,-40778,4393724,la raspa,185
POINT (-0.3903159 39.5162926),Casa Cent Duros,,restaurant,,,,,Cami de la Cossa,10,,,,,-0.3903159,39.5162926,-43450,4398954,casa cent duros,-1
POINT (-0.3724101 39.4705972),Salad planet,,fast_food,,,,,Carrer del Doctor Romagosa,2,,,,,-0.3724101,39.4705972,-41457,4393867,salad planet,206
POINT (-0.3793211 39.4710933),Okay lah! (Thai),,fast_food,,,,,,,,,,,-0.3793211,39.4710933,-42226,4393922,okay lah! (thai),209
POINT (-0.3749009 39.4693943),Poke shop,,restaurant,,,,,Carrer de Pérez Pujol,10,,,,,-0.3749009,39.4693943,-41734,4393733,poke shop,-1
POINT (-0.3776272 39.4756782),Dempanadas,bakery,,,,,,Carrer de Calatrava,2,,,,,-0.3776272,39.4756782,-42037,4394432,dempanadas,211
POINT (-0.3783177 39.4756748),Don Quijote,,school,,,,,,,,,,,-0.3783177,39.4756748,-42114,4394432,don quijote,-1
POINT (-0.3593005 39.4906398),Pizzeria Km0,,fast_food,,,,,Carrer d'Emili Baró,82,46020,,,pizza,-0.3593005,39.4906398,-39997,4396098,pizzeria km0,-1
POINT (-0.3235479 39.4639344),Balandret,,restaurant,,,,,,,,,,,-0.3235479,39.4639344,-36017,4393125,balandret,23
POINT (-0.3800858 39.4758257),Jamon Jamon,,restaurant,,,,,Carrer de la Bosseria,36,,,,,-0.3800858,39.4758257,-42311,4394449,jamon jamon,187
POINT (-0.3340742 39.4687982),Bar tapas Cabanyal,,bar,,,,,,,,,,,-0.3340742,39.4687982,-37189,4393667,bar tapas cabanyal,-1
POINT (-0.3335399 39.3825428),Saler Assessors,,,,,financial_advisor,,Carrer del Canónigo Alcover,8,46012,,,,-0.3335399,39.3825428,-37130,4384065,saler assessors,2
POINT (-0.3334363 39.383287),Durá Peluqueros,hairdresser,,,,,,Carrer de l'Embarcador,4,46012,,,,-0.3334363,39.383287,-37118,4384148,durá peluqueros,2
POINT (-0.3336633 39.3828704),Bar Restaurante Casa Pote,,restaurant,,,,,Carrer del Port de l'Albufera,9,46012,,,mediterranean,-0.3336633,39.3828704,-37143,4384101,bar restaurante casa pote,2
POINT (-0.3640089 39.4660338),El Tigre Ciego,,bar,,,,,Carrer de Salamanca,29,46005,,,,-0.3640089,39.4660338,-40521,4393359,el tigre ciego,-1
POINT (-0.3803072 39.4780584),Off Line Café,,cafe,,,,,,,,,,,-0.3803072,39.4780584,-42336,4394697,off line café,187
POINT (-0.3783493 39.4686865),Unicaja Banco,,bank,,,,,,,,,,,-0.3783493,39.4686865,-42118,4393654,unicaja banco,-1
POINT (-0.3721212 39.4658733),Cajamar,,bank,,,,,,,,Cajamar,,,-0.3721212,39.4658733,-41425,4393341,cajamar,-1
POINT (-0.3481379 39.4591192),The roast & beer,,restaurant,,,,,,,,,,fast_food,-0.3481379,39.4591192,-38755,4392589,the roast & beer,-1
POINT (-0.373204 39.4704191),Caixabank,,atm,,,,,,,,Caixabank,Caixabank,,-0.373204,39.4704191,-41545,4393847,caixabank,206
POINT (-0.379987 39.4739622),Clínica Universidad Católica de Valencia,,clinic,,clinic,,,,,46001,,,,-0.379987,39.4739622,-42300,4394241,clínica universidad católica de valencia,-1
POINT (-0.3766668 39.4726127),Cities,clothes,,,,,,,,,,,,-0.3766668,39.4726127,-41931,4394091,cities,232
POINT (-0.3797285 39.4750761),The Good Burguer,,restaurant,,,,,,,,,,burger,-0.3797285,39.4750761,-42271,4394365,the good burguer,187
POINT (-0.3799158 39.4720402),Farmacia Ortopedia Balkis,,pharmacy,,,,,,,46001,,,,-0.3799158,39.4720402,-42292,4394028,farmacia ortopedia balkis,-1
POINT (-0.3769275 39.4766578),Tarin's,,restaurant,,,,,,,,,,rice,-0.3769275,39.4766578,-41960,4394542,tarin's,211
POINT (-0.3793607 39.4710882),Farmacia Avenida del oeste 33,,pharmacy,,,,,,,,,,,-0.3793607,39.4710882,-42230,4393922,farmacia avenida del oeste 33,209
POINT (-0.3795793 39.4729281),Ibercaja,,bank,,,,,,,,,,,-0.3795793,39.4729281,-42255,4394126,ibercaja,226
POINT (-0.3699328 39.4640286),Quiosco Dato,kiosk,,,,,,,,,,,,-0.3699328,39.4640286,-41181,4393136,quiosco dato,168
POINT (-0.4047501 39.4606731),Toyota,car,,,,,,,,,Toyota,Sakarauto,,-0.4047501,39.4606731,-45057,4392762,toyota,28
POINT (-0.4048923 39.460938),Lexus Valencia,car_repair;car,,,,,,,,,Lexus,,,-0.4048923,39.460938,-45073,4392792,lexus valencia,28
POINT (-0.3720048 39.4283656),Toyota,car,,,,,,,,,Toyota,Sakarauto,,-0.3720048,39.4283656,-41412,4389166,toyota,4
POINT (-0.3386585 39.4638781),,,pharmacy,,,,,,,,,,,-0.3386585,39.4638781,-37699,4393119,,-1
POINT (-0.4025406 39.4695762),Magnolia,pastry,,,,,,,,,,,,-0.4025406,39.4695762,-44811,4393753,magnolia,34
POINT (-0.4023983 39.4698683),Laguna,perfumery,,,,,,,,,,,,-0.4023983,39.4698683,-44795,4393786,laguna,34
POINT (-0.3772369 39.476683),Nobles,,cafe,,,,,,,,,,,-0.3772369,39.476683,-41994,4394544,nobles,211
POINT (-0.3999753 39.4733742),Mercadona,supermarket,,,,,,Carrer de la Democràcia,49,46018,Mercadona,,,-0.3999753,39.4733742,-44525,4394176,mercadona,-1
POINT (-0.4001079 39.4733487),López Bernal,,pharmacy,,pharmacy,,,Carrer de la Democràcia,49,46018,,,,-0.4001079,39.4733487,-44540,4394173,lópez bernal,-1
POINT (-0.4013028 39.4730531),Casa de la Música,,arts_centre,,,,,Carrer de la Democràcia,62,46018,,,,-0.4013028,39.4730531,-44673,4394140,casa de la música,-1
POINT (-0.4019671 39.4694782),TEDi,variety_store,,,,,,,,,TEDi,,,-0.4019671,39.4694782,-44747,4393742,tedi,34
POINT (-0.3299395 39.480165),,,restaurant,,,,,,,,,Valencia Tennis Center,,-0.3299395,39.480165,-36729,4394932,,-1
POINT (-0.4084143 39.4610503),,,restaurant,,,,,,,,,,,-0.4084143,39.4610503,-45465,4392804,,-1
POINT (-0.4084667 39.4609292),,sports,,,,,,Carrer dels Llanterners,6,46014,,7Padel,,-0.4084667,39.4609292,-45471,4392791,,-1
POINT (-0.3936698 39.4787882),Flores de Jacqueline,florist,,,,,,,,,,,,-0.3936698,39.4787882,-43823,4394779,flores de jacqueline,80
POINT (-0.3714505 39.4681234),Adolfo Domínguez,clothes,,,,,,,,,,,,-0.3714505,39.4681234,-41350,4393591,adolfo domínguez,-1
POINT (-0.3371137 39.4749284),,,,,,,fitness_centre,,,,,Poliesportiu Verge del Carme - Beteró,,-0.3371137,39.4749284,-37527,4394349,,-1
POINT (-0.3755591 39.4559852),Farmacia Ausiás March 4,,pharmacy,,pharmacy,,,Avinguda d'Ausiàs March,4,,,,,-0.3755591,39.4559852,-41807,4392240,farmacia ausiás march 4,133
POINT (-0.3754518 39.4558258),The Fitzgeral,,fast_food,,,,,,,,,,burger,-0.3754518,39.4558258,-41795,4392223,the fitzgeral,133
POINT (-0.3751086 39.4553387),Ascensores Fain,electrical,,,,,,,,,,,,-0.3751086,39.4553387,-41757,4392168,ascensores fain,133
POINT (-0.3754501 39.455266),Zaruma,,restaurant,,,,,,,,,,,-0.3754501,39.455266,-41795,4392160,zaruma,133
POINT (-0.3748879 39.4550277),Ausiás March 18,,cafe,,,,,Avinguda d'Ausiàs March,18,,,,,-0.3748879,39.4550277,-41733,4392134,ausiás march 18,133
POINT (-0.3747535 39.4548481),Asador Jarklaus,,restaurant,,,,,,,,,,steak_house,-0.3747535,39.4548481,-41718,4392114,asador jarklaus,-1
POINT (-0.3745218 39.454476),Bazar Jin Li Lai,supermarket,,,,,,,,,,,,-0.3745218,39.454476,-41692,4392072,bazar jin li lai,-1
POINT (-0.3741551 39.4540022),Reformas Malilla,houseware,,,,,,,,,,,,-0.3741551,39.4540022,-41651,4392020,reformas malilla,134
POINT (-0.3739822 39.4537722),Administración de fincas Gescom,,,,,yes,,,,,,,,-0.3739822,39.4537722,-41632,4391994,administración de fincas gescom,134
POINT (-0.3739484 39.4537273),Barbería Supreme Cuts,hairdresser,,,,,,,,,,,,-0.3739484,39.4537273,-41628,4391989,barbería supreme cuts,134
POINT (-0.3738786 39.453621),V2 workshop. Mantenimiento y reparaciones.,repair,,,,,,,,,,,,-0.3738786,39.453621,-41620,4391977,v2 workshop. mantenimiento y reparaciones.,134
POINT (-0.373836 39.453553),Andrea's lashes. Estetica,beauty,,,,,,,,,,,,-0.373836,39.453553,-41615,4391970,andrea's lashes. estetica,134
POINT (-0.3738268 39.4535431),Colome. Uñas y estética,beauty,,,,,,,,,,,,-0.3738268,39.4535431,-41614,4391968,colome. uñas y estética,134
POINT (-0.3734023 39.4529088),Ortoval,medical_supply,,,,,,,,,,,,-0.3734023,39.4529088,-41567,4391898,ortoval,134
POINT (-0.3729357 39.4522542),Seguros Ocaso,,,,,insurance,,,,,Ocaso,,,-0.3729357,39.4522542,-41515,4391825,seguros ocaso,134
POINT (-0.3728287 39.4521168),Colada Exprés. Lavandería autoservicio.,laundry,,,,,,,,,,,,-0.3728287,39.4521168,-41503,4391810,colada exprés. lavandería autoservicio.,135
POINT (-0.3727854 39.4520462),Auto-Rex,car_repair,,,,,,,,,,,,-0.3727854,39.4520462,-41498,4391802,auto-rex,135
POINT (-0.3723591 39.4514341),Galgo Garage. Reparación de motocicletas.,motorcycle_repair,,,,,,,,,,,,-0.3723591,39.4514341,-41451,4391734,galgo garage. reparación de motocicletas.,135
POINT (-0.3722269 39.4512591),Autofit,car_repair,,,,,,,,,,,,-0.3722269,39.4512591,-41436,4391714,autofit,135
POINT (-0.3720049 39.4509377),Taller Gregorio,car_repair,,,,,,,,,,,,-0.3720049,39.4509377,-41412,4391678,taller gregorio,135
POINT (-0.3719697 39.4508899),Taller OTJ,car_repair,,,,,,,,,,,,-0.3719697,39.4508899,-41408,4391673,taller otj,135
POINT (-0.371892 39.4507713),Cajamar,,bank,,,,,,,,Cajamar,Cajamar,,-0.371892,39.4507713,-41399,4391660,cajamar,135
POINT (-0.3717015 39.4505028),Cervecería Florida,,bar,,,,,,,,,,,-0.3717015,39.4505028,-41378,4391630,cervecería florida,135
POINT (-0.3716377 39.4503978),Ruybesa. Seguridad,,,,,security,,,,,,,,-0.3716377,39.4503978,-41371,4391618,ruybesa. seguridad,135
POINT (-0.3715655 39.4503121),Tax. Asesoría.,,,,,accountant,,,,,,,,-0.3715655,39.4503121,-41363,4391609,tax. asesoría.,135
POINT (-0.3715433 39.4502749),Delisport,,bar,,,,,,,,,,,-0.3715433,39.4502749,-41360,4391605,delisport,135
POINT (-0.3714952 39.4502078),Gastro deli,,restaurant,,,,,,,,,,,-0.3714952,39.4502078,-41355,4391597,gastro deli,135
POINT (-0.3700718 39.4478551),"Grupo Sorolla. Calderas, energía solar, aire acondicionado.",,,,,yes,,,,,,,,-0.3700718,39.4478551,-41196,4391335,"grupo sorolla. calderas, energía solar, aire acondicionado.",32
POINT (-0.3699201 39.4476637),Digital value,,,,,yes,,,,,,,,-0.3699201,39.4476637,-41180,4391314,digital value,32
POINT (-0.3696796 39.4475116),"Nou domum. Reformas, diseño, interiorismo",interior_decoration,,,,,,,,,,,,-0.3696796,39.4475116,-41153,4391297,"nou domum. reformas, diseño, interiorismo",32
POINT (-0.3693672 39.4466851),Alvarez home design,interior_decoration,,,,,,,,,,,,-0.3693672,39.4466851,-41118,4391205,alvarez home design,32
POINT (-0.3697329 39.4462461),Indian motorcycles,motorcycle,,,,,,,,,,,,-0.3697329,39.4462461,-41159,4391156,indian motorcycles,32
POINT (-0.373244 39.4510688),Mar de la Concepción Tecles,,,,physiotherapist,,,,,,,,,-0.373244,39.4510688,-41550,4391693,mar de la concepción tecles,135
POINT (-0.3731917 39.4509939),,hairdresser,,,,,,,,,,,,-0.3731917,39.4509939,-41544,4391685,,135
POINT (-0.3731158 39.450889),British House,,language_school,,,,,,,,,,,-0.3731158,39.450889,-41535,4391673,british house,135
POINT (-0.3730392 39.4507802),Casa Tere,,restaurant,,,,,,,,,,,-0.3730392,39.4507802,-41527,4391661,casa tere,135
POINT (-0.3730073 39.4507373),La botiga se sempre,supermarket,,,,,,,,,,,,-0.3730073,39.4507373,-41523,4391656,la botiga se sempre,135
POINT (-0.3729518 39.4506555),Hiper Huan,supermarket,,,,,,,,,,,,-0.3729518,39.4506555,-41517,4391647,hiper huan,135
POINT (-0.3728606 39.4505235),,beauty,,,,,,,,,,,,-0.3728606,39.4505235,-41507,4391632,,135
POINT (-0.3728287 39.4504787),Alimentación Salamanca (frutería),supermarket,,,,,,,,,,,,-0.3728287,39.4504787,-41503,4391627,alimentación salamanca (frutería),135
POINT (-0.3726641 39.4502073),Kiosko - Papelería. Blanc i Negre,kiosk,,,,,,,,,,,,-0.3726641,39.4502073,-41485,4391597,kiosko - papelería. blanc i negre,135
POINT (-0.3726317 39.4501546),Inmobiliaria Adaix,,,,,estate_agent,,,,,,,,-0.3726317,39.4501546,-41481,4391591,inmobiliaria adaix,135
POINT (-0.3726105 39.450124),Clínica de fisioterapia Atlas,,,,physiotherapist,,,,,,,,,-0.3726105,39.450124,-41479,4391588,clínica de fisioterapia atlas,135
POINT (-0.3725139 39.4499912),Jamones Espejo,butcher,,,,,,,,,,,,-0.3725139,39.4499912,-41468,4391573,jamones espejo,135
POINT (-0.3724776 39.4499408),Estilista Sara Romero,beauty,,,,,,,,,,,,-0.3724776,39.4499408,-41464,4391567,estilista sara romero,135
POINT (-0.3723492 39.449745),Pastelería Alejandro y Marta,pastry,,,,,,,,,,,,-0.3723492,39.449745,-41450,4391546,pastelería alejandro y marta,135
POINT (-0.3724971 39.4495673),Lavandería autoservicio Lacolada,laundry,,,,,,,,,,,,-0.3724971,39.4495673,-41466,4391526,lavandería autoservicio lacolada,135
POINT (-0.3726401 39.4495031),Centro parroquial Cristo Sacerdote,,,,,charity,,,,,,,,-0.3726401,39.4495031,-41482,4391519,centro parroquial cristo sacerdote,135
POINT (-0.3730053 39.4493599),Asociación Niños con cáncer,,,,,charity,,,,,,,,-0.3730053,39.4493599,-41523,4391503,asociación niños con cáncer,135
POINT (-0.3731857 39.4492858),Marion,beauty,,,,,,,,,,,,-0.3731857,39.4492858,-41543,4391494,marion,-1
POINT (-0.3729861 39.4479111),Dietética HealthDiet,health_food,,,,,,,,,,,,-0.3729861,39.4479111,-41521,4391341,dietética healthdiet,-1
POINT (-0.3732192 39.4479308),Bar - Restaurante Sabor Cuencano,,restaurant,,,,,,,,,,,-0.3732192,39.4479308,-41547,4391344,bar - restaurante sabor cuencano,-1
POINT (-0.3732926 39.4475638),Mudanzas Tortosa,,,,,moving_company,,,,,,,,-0.3732926,39.4475638,-41555,4391303,mudanzas tortosa,-1
POINT (-0.3753392 39.4457791),Une,,pharmacy,,pharmacy,,,,,,,,,-0.3753392,39.4457791,-41783,4391104,une,-1
POINT (-0.3427083 39.47391),Todo para Hockey,sports,,,,,,Plaça d'Hondures,25,46022,,,,-0.3427083,39.47391,-38150,4394236,todo para hockey,-1
POINT (-0.3908435 39.4937924),Bienestarq,,,,,architect,,Carrer de la Berbena,6,46025,,,,-0.3908435,39.4937924,-43509,4396449,bienestarq,26
POINT (-0.3571294 39.4567314),Keasyfit,,,,,,fitness_centre,,,,,,,-0.3571294,39.4567314,-39756,4392323,keasyfit,67
POINT (-0.3571619 39.4564013),Farmacia Les Arts,,pharmacy,,,,,,,,,,,-0.3571619,39.4564013,-39759,4392287,farmacia les arts,67
POINT (-0.3624469 39.4493199),Arena Zone,,restaurant,,,,,,,,,,,-0.3624469,39.4493199,-40348,4391498,arena zone,-1
POINT (-0.3332812 39.4658868),Anyora,,restaurant,,,,,,,,,,,-0.3332812,39.4658868,-37101,4393343,anyora,-1
POINT (-0.3776668 39.450244),The Corner,,fast_food,,,,,,,,,,burger,-0.3776668,39.450244,-42042,4391601,the corner,22
POINT (-0.3876405 39.4734024),The Fitzgerald,,fast_food,,,,,Gran Via de Ferran el Catòlic,43,46008,The Fitzgerald,,burger,-0.3876405,39.4734024,-43152,4394179,the fitzgerald,104
POINT (-0.3320338 39.4658223),Colegio Pureza de María-Grao,,school,,,,,Carrer d'En Vicent Gallart (Arciprest),25,46011,,,,-0.3320338,39.4658223,-36962,4393335,colegio pureza de maría-grao,-1
POINT (-0.3952654 39.4739864),La Apariencia,hairdresser,,,,,,Avinguda de Pérez Galdós,133,46009,,,,-0.3952654,39.4739864,-44001,4394244,la apariencia,-1
